Symbol,Description,Market capitalization,Market capitalization - Currency,Price to earnings ratio,Price to earnings ratio forward,"Return on invested capital %, Trailing 12 months","Return on capital employed %, Trailing 12 months","Return on assets %, Trailing 12 months","Return on equity %, Trailing 12 months","Current ratio, Quarterly","Gross margin %, Annual","Operating margin %, Annual","Net margin %, Annual","Interest coverage, Annual","Debt to equity ratio, Quarterly","EBITDA interest coverage, Annual",Country or region of registration,"Free cash flow margin %, Annual","Free cash flow, Annual","Free cash flow, Annual - Currency","Performance %, Year to date","Performance %, 6 months","Performance %, 1 year","Performance %, 5 years",Price,Price - Currency,"Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Relative strength index, 14, 1 day",Sector,Industry,"Altman Z-score, Trailing 12 months","Piotroski F-score, Trailing 12 months",ISIN
PLCE,"Children's Place, Inc. (The)",56259775.12595419,USD,,,-44.1071897786245,-27.01594817331206,-14.240796194006,,0.89135091283271,27.1737961499963,-4.34659960457633,-7.30152296021773,-1.7004207119741102,,-0.6300970873786408,United States,-0.7662781367107037,-9263000,USD,-37.376237623762385,-39.904988123515444,-42.50000000000001,-97.41704951505871,2.53,USD,2.922325099248637,4.1484354988558625,40.555574823334595,Retail trade,Apparel/Footwear retail,0.635379118993445,1,US1689051076
7084,Smile Holdings Inc.,56255710.958148,USD,40.83692759475085,,2.86755934203311,3.925992367870754,1.38245517686752,3.48956088921219,1.10013821228007,15.1267466100368,2.54956312835408,1.5200252555711,12.249710408737382,1.07229331201615,36.74204865133212,Japan,-3.093773017965663,-2828614.442,USD,-5.610673965104345,-23.04044630404463,39.837810440952865,90.93425605536332,2759,JPY,2712.474044621737,2637.9467481761244,57.23628180105209,Consumer services,Other consumer services,1.96754808258045,7,JP3240500003
256,Citychamp Watch & Jewellery Group Limited,56230090.69860001,USD,,,-5.12676072640846,-2.5835964900507946,-1.10265560287138,-5.63229088265628,0.774706982102323,46.041381872385,-9.01322571211683,-16.3181846441738,-2.124739899035591,0.147593727215131,-0.2539671051441185,Hong Kong,-1.6761830491978684,-2805309.48,USD,-58.6734693877551,-49.375,-78.39999999999999,-94.41379310344828,0.081,HKD,0.08166155371345785,0.15523148507047935,51.365840018965926,Producer manufacturing,Electrical products,0.0447448351471887,6,KYG2161T1004
5137,Smart Drive Co. Ltd.,56223051.093468,USD,16.516379328521325,,25.1505458265812,16.957441709645945,17.5353801935533,51.9275026205143,2.19841395969741,61.3824828122378,13.5550833429733,15.7587227610749,55.29304236927872,1.44574867341552,74.73487317557036,Japan,21.852696770392477,4252459.12,USD,-38.1578947368421,-31.486880466472304,-44.44444444444444,-13.496586501683423,235,JPY,225.50944787472704,288.5353077776759,60.01664499231265,Technology services,Packaged software,3.98308344465801,,JP3400130005
047820,"Chorokbaem Media Co., Ltd.",56215884.865536,USD,312.17139852786545,,0.0965212397289668,0.14045566126978604,0.0653483790112574,0.0975854438356049,2.50109057737876,13.0522781330184,1.14140351697678,1.63672535709467,0.269516241090904,0.135504781099836,2.727952959144098,South Korea,19.51678969011506,23189026.139399998,USD,-26.356589147286822,-28.6480686695279,-33.23293172690763,-86.90944881889764,3325,KRW,3537.368362551978,4566.517428129115,52.241655700705444,Consumer services,Movies/Entertainment,1.45269519829394,7,KR7047820006
BIF,Brondbyernes IF Fodbold A/S Class B,56211995.994,USD,25.625,,4.52747716703609,-43.965070869986796,3.33246502785433,7.84598541520402,2.21064433307547,-33.6838841076843,-57.6682184312885,-49.9900462466693,-11.292750581003073,0.403109430425854,-4.880950595996701,Denmark,-21.204557287678785,-8725382.416000001,USD,18.411552346570392,16.31205673758867,-0.6060606060606065,-39.065818056626135,0.328,DKK,0.2933340077295586,0.2960524974697424,74.59409619819614,Consumer services,Movies/Entertainment,0.535552145709305,,DK0010247956
9867,Solekia Limited,56201434.52859601,USD,5.235057353381955,,12.0921334177411,18.076061122957036,7.74275340381992,14.148744062428,2.79648620355477,20.6692321308891,8.62247908316329,5.59611495230026,62.48244526069742,0.339288325001827,64.63731336163717,Japan,3.9005472605604212,7463413.41,USD,8.350730688935283,-7.404103479036574,50.43478260869565,79.27461139896373,10380,JPY,10172.026629534856,9612.951203101335,59.18093312036031,Technology services,Data processing services,3.51100905662234,,JP3301200006
120030,"Chosun Welding Co., Ltd.",56197934.899392,USD,7.365406586183092,,6.47438285916227,4.681037126682354,6.0929767253349,6.47579570100727,19.1051948624141,24.8446979651707,15.0387734436795,18.1145438214597,158.2842402352815,0.00483893193544173,198.79118342553494,South Korea,16.34712045252602,5838485.397599999,USD,-11.954261954261954,-18.479307025986525,-16.138613861386137,-28.523206751054854,84700,KRW,86821.1952286421,94187.0444936732,48.58614518980788,Producer manufacturing,Industrial machinery,8.34284428590368,4,KR7120030002
IWCITY,Iskandar Waterfront City Berhad,56188792.628,USD,,,-2.62841427677603,-1.312012696378443,-1.38460340970414,-2.63215837978326,1.43365518296961,3.12982197554179,-32.5096151631699,-42.1178692337809,-2.263993584603047,0.15298479622115202,-2.1855653568564555,Malaysia,16.86280831855554,1801212,USD,-4.0000000000000036,-9.433962264150951,-28.35820895522389,-31.428571428571427,0.24,MYR,0.22664291132011066,0.256557097226258,59.210581070351346,Industrial services,Engineering & construction,0.281521296352703,6,MYL1589OO000
463A,"Intellex Holdings Co., Ltd.",56184740.889504,USD,4.866985984299652,,5.03866488517103,,2.85993601336314,11.2098773180324,1.57784199352281,15.9350579370876,5.1716307111364,2.86619753393798,3.9717544177640485,2.6476968618063803,4.385297061303619,Japan,-16.499743866411638,-60558223.725999996,USD,1.1615628299894403,-3.2323232323232323,0.6302521008403361,0.6302521008403361,958,JPY,930.8517517681316,,60.213956856296825,Finance,Real estate development,1.71047928252112,,JP3153140003
3390,Sunflex Technology Corp.,56173225.027003,USD,,,,,-1.06072414734204,-1.52884088796057,,13.5834195844798,-4.13248176103804,-5.33196172973519,-5.416046319272126,,-0.41224152191894126,Taiwan,-59.549642794032266,-15033524.62,USD,-9.657947686116708,-4.264392324093817,13.383838383838377,19.63525941033138,22.45,TWD,24.87815431022829,24.540304146140038,38.850703737901945,Electronic technology,Electronic components,,,TW0003390001
BBBK,Baker Boyer Bancorp,56172330.97094594,USD,,,6.51158812965022,1.0466496937699161,0.56437917919669,6.58126750337102,0.42675331577803,,11.172985131947112,8.934547649092007,,0,,United States,15.278073223191283,6464000,USD,1.4352941176470575,0.2791346824842927,6.972704714640205,-38.41428571428571,43.11,USD,42.19545480600692,44.69786963587838,51.16045447578893,Finance,Regional banks,,,US0571241092
HTI,"Haus Talk, Inc",56165999.804639995,USD,10.546574287913781,,5.13777848161412,,4.24847576448656,8.13013195238459,6.49437629172308,44.8177108587529,28.766888145368,25.4094049955505,17.163050706956128,1.15517210211134,17.84528654718557,Philippines,-89.07611480481721,-21355332.9675,USD,31.730769230769237,31.730769230769237,29.24528301886793,-8.053691275167779,1.37,PHP,1.3537397976534216,1.2203308297069846,48.62817061848917,Finance,Real estate development,1.69869458343007,,PHY3R30D1037
AFNL,Amfin Financial Corp.,56110522,USD,,,,,,,,,,,,,,United States,,,,89.92656540268821,33.693692307692295,102.18915774778966,54.490488888888876,347.6036,USD,290.94001497536834,226.7575966299993,58.27128531379848,Finance,Savings banks,,,US03114W1062
APLP,Apollo Power Ltd.,56089876.7026,USD,,,-40.9934135883419,-38.22646710918636,-36.2750126040924,-60.0237324703344,1.18457300275482,-31.3831139124689,-368.810044223047,-407.431505108524,-12.662478184991272,0.520871755656516,-10.031413612565444,Israel,-308.4176282214203,-19041635.25,USD,-55.90046809559004,-57.431629013079665,-50.360510260676655,-96.16538131962297,179,ILA,247.74981125531136,326.4208622770628,19.97536980985207,Utilities,Alternative power generation,-2.22407956740621,4,IL0010821143
4100,Toda Kogyo Corp.,56079541.115196005,USD,,,-12.9121396721723,3.274407737635074,-6.12001905064296,-28.1015080413686,1.04816200748404,23.8507899147677,3.07763631824828,-12.3212438928712,1.9135254988913526,2.1859958144401803,4.024390243902439,Japan,6.098213330480369,10769580,USD,32.15211754537597,5.15818431911967,9.920920201294033,-54.08408408408408,1529,JPY,1526.653323496141,1462.4932588035379,52.66384325830121,Producer manufacturing,Industrial conglomerates,0.582702542812144,,JP3627400009
102370,K Auction Inc.,56077973.540864,USD,,,-3.26803952734554,-2.573363791745518,-2.17478074290836,-4.01755203298314,0.571949517468123,46.5436987738552,-32.7955237372695,-41.4730527507451,-0.8863379935952469,0.740106994054742,-0.5049558136255967,South Korea,-46.0292750521409,-3902358.48,USD,-7.4858757062146895,-14.379084967320262,-34.1046277665996,-75.43747543747544,3275,KRW,3053.471899017414,3363.468846865056,63.34190879096154,Retail trade,Specialty stores,0.46378054769471,5,KR7102370004
004590,"Korea Furniture Co., Ltd.",56073600,USD,5.354135117860981,,7.41789583740667,8.195271629372995,5.55471540100696,7.41916148079958,2.25840831741839,28.147080791745,12.381617285907,10.0782661861098,27.05992891808561,0.06901953387380941,28.89174595500455,South Korea,4.978415291839287,4864709.8911,USD,11.042944785276074,5.232558139534884,-2.1621621621621623,-18.099547511312217,5430,KRW,5337.163497024925,5282.308984613344,58.44000884132626,Consumer durables,Home furnishings,2.49298396584262,5,KR7004590006
JAT.N0000,JAT Holdings Plc,56065791.397726,USD,12.596631695196024,,12.9200020924788,13.858933079135728,8.97743947452102,13.1725604001909,2.3413148936172,37.2526858709841,12.6516951908684,11.9462519362856,5.060070090089278,0.270488709565538,6.08584141759424,Sri Lanka,8.02343581515208,3213500.0515199997,USD,-26.262626262626263,-17.23356009070295,-4.199475065616801,25.862068965517242,36.5,LKR,37.465895722987334,39.81353018047674,48.84665089035794,Finance,Real estate development,4.57954760792748,6,LK0469N00003
2529,"Hollwin Urban Operation Service Group Co., Ltd. Class H",56056000.00000001,USD,5.457432030164715,,18.7134790652279,,8.03242145106877,18.8046432345871,1.64857072821209,25.7425918679522,14.1596409471974,11.0241542456689,740.5426527769075,0.00554491869474798,802.4651142028889,China,4.989298215143796,4689578.744399999,USD,-8.637873754152817,-6.7796610169491585,-5.821917808219176,-20.520231213872833,2.75,HKD,2.8906870028714624,2.9474835339767926,40.12783463912637,Finance,Real estate development,2.21982241560542,,CNE100006G31
109070,JOOSUNG CORPERATION,56016171.977919996,USD,43.02706196313902,,6.80672676551298,5.689622969810528,5.03438296968932,6.94327362826527,3.72942642008355,10.8590421280948,3.55822687995162,2.38810071094513,10.506590495660122,0.170979890012576,13.084947443167184,South Korea,-6.1967725629256325,-3651645.807,USD,106.89223057644111,105.34825870646766,88.4703196347032,39.324894514767934,1651,KRW,1473.537354334012,2023.0032779122355,63.32095288031712,Process industries,Pulp & paper,2.38586760131101,3,KR7109070003
RNT,Rent.com.au Ltd,55994561.06592,USD,,,-52.418983201411,-53.748841822987856,-45.9556711305627,-74.2847875230176,6.32450104682536,-32.747707993951,-69.6141946484857,-112.814293937414,-155.67815149029258,0.5602771321075001,-70.88939021055509,Australia,-62.79963598135397,-1350892.8972,USD,39.58333333333334,36.734693877551024,67.5,-34.21677262184551,0.067,AUD,0.06684131769302695,0.05650913388993592,47.423589968165764,Technology services,Internet software/Services,-0.742545049984456,4,AU000000RNT0
6908,HG Semiconductor Limited,55985348.41900001,USD,,,-21.6572890155192,-23.29440287527362,-18.9477339231359,-21.8249261094772,4.69978970579227,4.51313945519061,-130.281610900275,-115.47990466351,-116.1002772202229,0.0337739938206856,-95.52963368519721,China,-76.57197667050862,-10428778.456799999,USD,-22.826086956521745,-23.65591397849463,-31.730769230769237,-95.30721235194584,0.355,HKD,0.3868588680823838,0.44809846185785623,41.028343851116524,Electronic technology,Semiconductors,2.37264428825976,3,KYG3970H1056
INKT,"MiNK Therapeutics, Inc.",55946722.64200915,USD,,,,,-170.304402024407,,1.37530801346155,,,,,,,United States,,-5925170,USD,2.18380345768881,0.12839259602696415,-6.572379367720459,-90.67275747508305,11.23,USD,11.148417752242278,11.471361171765802,52.62421079742884,Health technology,Biotechnology,-23.9124286926751,4,US6036932019
EQTY,Equity Metals Corporation,55925832.313,USD,,,-163.738495468172,-177.76780475008673,-132.108162578187,-163.738495468172,4.83169462399486,,,,,0,,Canada,,-4326551.625,USD,-25.31645569620254,-26.250000000000007,43.90243902439025,84.37499999999999,0.295,CAD,0.268733112696505,0.28760802991328877,59.82357513778563,Non-energy minerals,Precious metals,20.193662960634,3,CA29472E1079
CHINWEL,Chin Well Holdings Bhd.,55917652.508,USD,1142.857142857143,,0.0303449152407734,-1.3642345816479746,0.0274840509764393,0.0303993697303449,8.96314367514819,4.5334838344182,-3.00827368049973,-1.22929713357659,-194.6301548828494,0.00182911193126304,-8.117855362453371,Malaysia,11.288104786845306,10064689.393,USD,11.111111111111121,9.589041095890419,-0.6211180124223608,-32.773109243697476,0.8,MYR,0.7475678658276728,0.7478741288118753,61.66153563427718,Producer manufacturing,Metal fabrication,4.05491098861298,6,MYL5007OO009
FIBRAHD/15,"Banco Actinver, S.A. Institucion de Banca Multiple, Grupo Financiero Actinver Series 15",55902602.756909996,USD,,,,,,,,,,,,,,Mexico,,,,-5.172413793103434,-8.333333333333321,-1.345291479820619,-33.33333333333333,2.2,MXN,2.257846117623131,2.301743825853537,46.052859689602826,Finance,Real estate investment trusts,,,MXCFFI1H0008
9872,"KITAKEI CO., LTD.",55900181.457588,USD,17.32874828555045,,3.69834815432982,4.470850348810697,1.91097143974711,3.69834815432982,2.01410301331465,10.7753870152771,1.21064143649219,0.934262509113722,,0,,Japan,-0.8511792732760228,-3214306,USD,4.668838219326819,7.349665924276169,6.6371681415929205,-3.309929789368104,964,JPY,920.5044706099671,899.6825824574902,74.48691006559552,Distribution services,Wholesale distributors,3.66626312782979,,JP3237400001
3625,C-Tech United Corp.,55898018.597561,USD,,,-4.15730301822734,-19.413854396092027,-1.96392154630584,-5.79998686716133,0.741346404094734,9.23689986998684,-40.3262012543907,-16.2203213288686,-6.54214389417648,1.79715428262441,-4.252379416034844,Taiwan,-51.48794208821504,-6599846.935,USD,-18.840579710144922,-10.399999999999997,-4.545454545454549,-35.666171765290095,16.8,TWD,16.642998698531994,17.582245911755876,50.24804714315574,Producer manufacturing,Electrical products,0.344153884387017,4,TW0003625000
067370,"SunBio, Inc.",55889937.262016,USD,32.3359437111452,,7.46945866489368,12.665087419071641,4.04301960921785,8.78386678118401,0.414950960342046,58.2558404249158,36.8337663347682,20.4309343132571,4.028887121314708,1.00389331983574,5.468674060262184,South Korea,4.217458837628996,397876.494,USD,17.28395061728395,20.253164556962027,-2.4926686217008798,-44.81327800829875,6650,KRW,6298.860821941169,6247.570970470243,59.348229162509654,Health technology,Pharmaceuticals: major,1.3734646139452,7,KR7067370007
HES,Hydraulic Elements and Systems AD,55848271.98199999,USD,15.786350148367953,,12.7244531810061,9.037689709529547,9.10349242378689,12.7244531810061,2.00642898889538,13.0102262163,6.25844437558103,6.12209482491478,11.0481415106401,0,20.958416642651603,Bulgaria,5.870477758497112,2843688.3767,USD,4.724409448818902,-5.6737588652482165,1.01957615072121,-11.821898799385531,2.66,EUR,2.703138416322203,2.7299119100158364,49.23811579029073,Producer manufacturing,Industrial machinery,5.57285712450425,9,BG11HIYMAT14
CLNN,Clene Inc.,55841199.79457365,USD,,,-540.009668063519,-142.90656265907683,-142.672257817416,,1.93506686478455,-668.999999999997,-11541.5,-13086.5,-8.606636838179242,,-8.049217002235997,United States,-9292.499999998652,-18585000,USD,-25.042881646655232,6.845965770171156,18.75,-97.5749167591565,4.37,USD,5.6518729226325455,5.879411344839921,29.034636291775243,Health technology,Pharmaceuticals: major,-22.4384955279184,2,US1856342019
009190,"Daiyang Metal Co., Ltd.",55826389.362304,USD,7.300624834710349,,12.1063662008206,6.657947140785754,8.20777129929794,12.7472614717175,2.9262030016067,7.2169232410886,2.4837069502683,4.20535486298186,3.4886807606027554,0.182613676239102,5.474454554276304,South Korea,0.6512597370338992,1004274.3483,USD,41.32613723978412,39.49771689497717,17.802056555269925,-67.6148409893993,1833,KRW,1767.4257276775752,1610.1044761719947,54.3866738942373,Non-energy minerals,Steel,2.15538458615447,5,KR7009190000
1023,Sitoy Group Holdings Limited,55804950.01900001,USD,,,-5.95241527416898,1.769388443060312,-5.121367133431,-5.98829038005706,3.65126426587236,32.5747992728374,0.820835226985812,-11.2403423723679,9.873955960447274,0.010806344204260701,44.01063021988965,Hong Kong,3.2496338938317595,6556232.699999999,USD,-11.538461538461538,-13.207547169811322,-9.80392156862745,-23.33333333333333,0.46,HKD,0.4681713885445337,0.49474034884425033,48.165308389760774,Consumer non-durables,Consumer sundries,3.01301386154866,4,KYG8190E1052
1844,"Ohmori Co., Ltd.",55802334.845712006,USD,18.56497357176283,,5.22615438301251,7.500120629885086,4.24731434503497,8.23592948155135,4.40416748936037,20.8374134561338,12.1833372078335,8.04769887281532,23.249770485977432,0.776371556869637,25.038380667515618,Japan,-16.16475078066781,-6911221.685000001,USD,-7.1017274472168905,-20.65573770491803,-21.93548387096774,139.6039603960396,484,JPY,495.4159497418458,532.4074299997187,48.789785944712854,Industrial services,Engineering & construction,2.75931969196069,,JP3190600001
CCE,Carnegie Clean Energy Ltd,55797414.3072,USD,,,-12.6247477781079,-8.467957237379268,-10.9089121487245,-13.2349502474763,1.01352481778014,-574.656781036227,-555.661182935629,-733.46105248564,-2.935269473337295,0.118539653064594,-2.4656822846185733,Australia,1094.6424126315922,2284426.3442,USD,190.32258064516128,190.32258064516128,176.9230769230769,79.99999999999999,0.18,AUD,0.18721447828704346,0.11964407872083148,44.745039921839975,Producer manufacturing,Electrical products,-8.52103105244359,4,AU000000CCE7
CRE,Critical Elements Lithium Corporation,55789183.6684,USD,,,-2.89339547827542,-6.159431450033333,-2.65525816405431,-2.89436947200405,9.55615445688225,,,,,0.00047540533560768306,,Canada,,-2989224.75,USD,-15.476190476190476,-17.44186046511628,-18.390804597701152,-76.79738562091504,0.355,CAD,0.3392102337719109,0.397004868820879,62.54006338786339,Process industries,Chemicals: agricultural,6.61083990944364,1,CA22675W1077
